,home_team,empate_home,gano_home,perdio_home,empate_away,perdio_away,gano_away,gano,perdio,empate,num_partidos,gano_perc,perdio_perc,empate_perc,tournament_name,index_tournament
341,Morelia,4.0,7.0,1.0,3.0,5.0,3.0,10.0,6.0,7.0,23.0,0.43478260869565216,0.2608695652173913,0.30434782608695654,verano 1997,20
342,Necaxa,3.0,6.0,1.0,1.0,6.0,4.0,10.0,7.0,4.0,21.0,0.47619047619047616,0.3333333333333333,0.19047619047619047,verano 1997,20
343,Pachuca,1.0,5.0,3.0,1.0,7.0,0.0,0.0,10.0,2.0,12.0,0.0,0.8333333333333334,0.16666666666666666,verano 1997,20
344,Puebla,3.0,4.0,2.0,5.0,3.0,0.0,0.0,5.0,8.0,13.0,0.0,0.38461538461538464,0.6153846153846154,verano 1997,20
345,Pumas,1.0,6.0,2.0,2.0,5.0,3.0,9.0,7.0,3.0,19.0,0.47368421052631576,0.3684210526315789,0.15789473684210525,verano 1997,20
346,Santos,1.0,7.0,2.0,2.0,6.0,1.0,8.0,8.0,3.0,19.0,0.42105263157894735,0.42105263157894735,0.15789473684210525,verano 1997,20
347,Toluca,2.0,4.0,2.0,4.0,4.0,1.0,5.0,6.0,6.0,17.0,0.29411764705882354,0.35294117647058826,0.35294117647058826,verano 1997,20
348,Toros Neza,1.0,7.0,3.0,3.0,5.0,4.0,11.0,8.0,4.0,23.0,0.4782608695652174,0.34782608695652173,0.17391304347826086,verano 1997,20
349,Veracruz,2.0,2.0,4.0,2.0,7.0,0.0,0.0,11.0,4.0,15.0,0.0,0.7333333333333333,0.26666666666666666,verano 1997,20
350,America,2.0,6.0,2.0,3.0,3.0,4.0,10.0,5.0,5.0,20.0,0.5,0.25,0.25,invierno 1997,21
351,Atlante,3.0,7.0,0.0,5.0,3.0,2.0,9.0,0.0,8.0,17.0,0.5294117647058824,0.0,0.47058823529411764,invierno 1997,21
352,Atlas,3.0,4.0,2.0,2.0,6.0,1.0,5.0,8.0,5.0,18.0,0.2777777777777778,0.4444444444444444,0.2777777777777778,invierno 1997,21
353,Celaya,2.0,3.0,3.0,3.0,3.0,2.0,5.0,6.0,5.0,16.0,0.3125,0.375,0.3125,invierno 1997,21
354,Chivas,4.0,3.0,2.0,1.0,4.0,4.0,7.0,6.0,5.0,18.0,0.3888888888888889,0.3333333333333333,0.2777777777777778,invierno 1997,21
355,Cruz Azul,4.0,5.0,2.0,5.0,0.0,6.0,11.0,0.0,9.0,20.0,0.55,0.0,0.45,invierno 1997,21
356,Estudiantes,3.0,0.0,5.0,4.0,2.0,2.0,0.0,7.0,7.0,14.0,0.0,0.5,0.5,invierno 1997,21
357,Leon,2.0,8.0,1.0,3.0,5.0,3.0,11.0,6.0,5.0,22.0,0.5,0.2727272727272727,0.22727272727272727,invierno 1997,21
358,Monterrey,3.0,3.0,2.0,1.0,5.0,2.0,5.0,7.0,4.0,16.0,0.3125,0.4375,0.25,invierno 1997,21
359,Morelia,3.0,6.0,0.0,4.0,4.0,1.0,7.0,0.0,7.0,14.0,0.5,0.0,0.5,invierno 1997,21
360,Necaxa,5.0,1.0,2.0,0.0,5.0,3.0,4.0,7.0,0.0,11.0,0.36363636363636365,0.6363636363636364,0.0,invierno 1997,21
361,Puebla,2.0,5.0,1.0,2.0,6.0,0.0,0.0,7.0,4.0,11.0,0.0,0.6363636363636364,0.36363636363636365,invierno 1997,21
362,Pumas,4.0,1.0,3.0,3.0,3.0,2.0,3.0,6.0,7.0,16.0,0.1875,0.375,0.4375,invierno 1997,21
363,Santos,3.0,3.0,2.0,4.0,4.0,0.0,0.0,6.0,7.0,13.0,0.0,0.46153846153846156,0.5384615384615384,invierno 1997,21
364,Tigres,2.0,3.0,3.0,1.0,5.0,2.0,5.0,8.0,3.0,16.0,0.3125,0.5,0.1875,invierno 1997,21
365,Toluca,2.0,3.0,3.0,2.0,4.0,2.0,5.0,7.0,4.0,16.0,0.3125,0.4375,0.25,invierno 1997,21
366,Toros Neza,2.0,6.0,1.0,3.0,6.0,0.0,0.0,7.0,5.0,12.0,0.0,0.5833333333333334,0.4166666666666667,invierno 1997,21
367,Veracruz,1.0,5.0,2.0,4.0,4.0,0.0,0.0,6.0,5.0,11.0,0.0,0.5454545454545454,0.45454545454545453,invierno 1997,21
368,America,3.0,5.0,3.0,3.0,4.0,5.0,10.0,7.0,6.0,23.0,0.43478260869565216,0.30434782608695654,0.2608695652173913,verano 1998,22
369,Atlante,2.0,4.0,4.0,6.0,2.0,1.0,5.0,6.0,8.0,19.0,0.2631578947368421,0.3157894736842105,0.42105263157894735,verano 1998,22
370,Atlas,1.0,6.0,3.0,3.0,4.0,4.0,10.0,7.0,4.0,21.0,0.47619047619047616,0.3333333333333333,0.19047619047619047,verano 1998,22
371,Celaya,3.0,3.0,2.0,3.0,6.0,0.0,0.0,8.0,6.0,14.0,0.0,0.5714285714285714,0.42857142857142855,verano 1998,22
372,Chivas,2.0,3.0,4.0,2.0,4.0,2.0,5.0,8.0,4.0,17.0,0.29411764705882354,0.47058823529411764,0.23529411764705882,verano 1998,22
373,Cruz Azul,4.0,5.0,1.0,3.0,3.0,3.0,8.0,4.0,7.0,19.0,0.42105263157894735,0.21052631578947367,0.3684210526315789,verano 1998,22
374,Estudiantes,1.0,7.0,2.0,2.0,5.0,4.0,11.0,7.0,3.0,21.0,0.5238095238095238,0.3333333333333333,0.14285714285714285,verano 1998,22
375,Leon,4.0,3.0,2.0,1.0,6.0,1.0,4.0,8.0,5.0,17.0,0.23529411764705882,0.47058823529411764,0.29411764705882354,verano 1998,22
376,Monterrey,4.0,3.0,1.0,2.0,6.0,1.0,4.0,7.0,6.0,17.0,0.23529411764705882,0.4117647058823529,0.35294117647058826,verano 1998,22
377,Morelia,3.0,4.0,1.0,3.0,5.0,1.0,5.0,6.0,6.0,17.0,0.29411764705882354,0.35294117647058826,0.35294117647058826,verano 1998,22
378,Necaxa,1.0,8.0,2.0,3.0,4.0,5.0,13.0,6.0,4.0,23.0,0.5652173913043478,0.2608695652173913,0.17391304347826086,verano 1998,22
379,Puebla,3.0,4.0,3.0,3.0,5.0,1.0,5.0,8.0,6.0,19.0,0.2631578947368421,0.42105263157894735,0.3157894736842105,verano 1998,22
380,Pumas,1.0,3.0,4.0,2.0,4.0,3.0,6.0,8.0,3.0,17.0,0.35294117647058826,0.47058823529411764,0.17647058823529413,verano 1998,22
381,Santos,3.0,5.0,2.0,0.0,6.0,3.0,8.0,8.0,0.0,16.0,0.5,0.5,0.0,verano 1998,22
382,Tigres,1.0,5.0,3.0,1.0,5.0,2.0,7.0,8.0,2.0,17.0,0.4117647058823529,0.47058823529411764,0.11764705882352941,verano 1998,22
383,Toluca,1.0,10.0,1.0,2.0,4.0,5.0,15.0,5.0,3.0,23.0,0.6521739130434783,0.21739130434782608,0.13043478260869565,verano 1998,22
384,Toros Neza,2.0,3.0,4.0,1.0,5.0,4.0,7.0,9.0,3.0,19.0,0.3684210526315789,0.47368421052631576,0.15789473684210525,verano 1998,22
385,Veracruz,3.0,2.0,4.0,2.0,5.0,1.0,3.0,9.0,5.0,17.0,0.17647058823529413,0.5294117647058824,0.29411764705882354,verano 1998,22
386,America,2.0,3.0,1.0,2.0,4.0,3.0,6.0,5.0,4.0,15.0,0.4,0.3333333333333333,0.26666666666666666,invierno 1998,23
387,Atlante,1.0,2.0,5.0,2.0,2.0,3.0,5.0,7.0,3.0,15.0,0.3333333333333333,0.4666666666666667,0.2,invierno 1998,23
388,Atlas,1.0,5.0,5.0,2.0,3.0,3.0,8.0,8.0,3.0,19.0,0.42105263157894735,0.42105263157894735,0.15789473684210525,invierno 1998,23
389,Celaya,3.0,5.0,1.0,0.0,5.0,1.0,6.0,6.0,0.0,12.0,0.5,0.5,0.0,invierno 1998,23
390,Chivas,1.0,6.0,2.0,5.0,2.0,5.0,11.0,4.0,6.0,21.0,0.5238095238095238,0.19047619047619047,0.2857142857142857,invierno 1998,23
391,Cruz Azul,2.0,8.0,0.0,3.0,1.0,3.0,11.0,0.0,5.0,16.0,0.6875,0.0,0.3125,invierno 1998,23
392,Estudiantes,2.0,7.0,1.0,2.0,4.0,1.0,8.0,5.0,4.0,17.0,0.47058823529411764,0.29411764705882354,0.23529411764705882,invierno 1998,23
393,Leon,3.0,3.0,3.0,0.0,5.0,1.0,4.0,8.0,0.0,12.0,0.3333333333333333,0.6666666666666666,0.0,invierno 1998,23
394,Monterrey,3.0,3.0,3.0,4.0,2.0,0.0,0.0,5.0,7.0,12.0,0.0,0.4166666666666667,0.5833333333333334,invierno 1998,23
395,Morelia,2.0,3.0,2.0,2.0,5.0,3.0,6.0,7.0,4.0,17.0,0.35294117647058826,0.4117647058823529,0.23529411764705882,invierno 1998,23
396,Necaxa,3.0,5.0,1.0,1.0,4.0,7.0,12.0,5.0,4.0,21.0,0.5714285714285714,0.23809523809523808,0.19047619047619047,invierno 1998,23
397,Pachuca,0.0,3.0,3.0,1.0,7.0,1.0,4.0,10.0,0.0,14.0,0.2857142857142857,0.7142857142857143,0.0,invierno 1998,23
398,Puebla,1.0,2.0,6.0,2.0,4.0,0.0,0.0,10.0,3.0,13.0,0.0,0.7692307692307693,0.23076923076923078,invierno 1998,23
399,Pumas,3.0,4.0,2.0,3.0,4.0,3.0,7.0,6.0,6.0,19.0,0.3684210526315789,0.3157894736842105,0.3157894736842105,invierno 1998,23
400,Santos,4.0,2.0,1.0,1.0,5.0,2.0,4.0,6.0,5.0,15.0,0.26666666666666666,0.4,0.3333333333333333,invierno 1998,23
401,Tigres,3.0,2.0,1.0,3.0,4.0,2.0,4.0,5.0,6.0,15.0,0.26666666666666666,0.3333333333333333,0.4,invierno 1998,23
402,Toluca,1.0,4.0,2.0,5.0,0.0,5.0,9.0,0.0,6.0,15.0,0.6,0.0,0.4,invierno 1998,23
403,Toros Neza,3.0,1.0,4.0,0.0,7.0,0.0,0.0,11.0,0.0,11.0,0.0,1.0,0.0,invierno 1998,23
404,America,3.0,6.0,1.0,1.0,4.0,4.0,10.0,5.0,4.0,19.0,0.5263157894736842,0.2631578947368421,0.21052631578947367,verano 1999,24
405,Atlante,3.0,2.0,3.0,3.0,4.0,2.0,4.0,7.0,6.0,17.0,0.23529411764705882,0.4117647058823529,0.35294117647058826,verano 1999,24
406,Atlas,4.0,7.0,0.0,4.0,3.0,5.0,12.0,0.0,8.0,20.0,0.6,0.0,0.4,verano 1999,24
407,Celaya,3.0,3.0,2.0,3.0,3.0,3.0,6.0,5.0,6.0,17.0,0.35294117647058826,0.29411764705882354,0.35294117647058826,verano 1999,24
408,Chivas,3.0,4.0,3.0,3.0,3.0,3.0,7.0,6.0,6.0,19.0,0.3684210526315789,0.3157894736842105,0.3157894736842105,verano 1999,24
409,Cruz Azul,1.0,8.0,1.0,4.0,5.0,2.0,10.0,6.0,5.0,21.0,0.47619047619047616,0.2857142857142857,0.23809523809523808,verano 1999,24
410,Estudiantes,1.0,4.0,4.0,0.0,7.0,3.0,7.0,11.0,0.0,18.0,0.3888888888888889,0.6111111111111112,0.0,verano 1999,24
411,Leon,0.0,4.0,4.0,1.0,7.0,1.0,5.0,11.0,0.0,16.0,0.3125,0.6875,0.0,verano 1999,24
412,Monterrey,1.0,3.0,4.0,1.0,7.0,1.0,4.0,11.0,2.0,17.0,0.23529411764705882,0.6470588235294118,0.11764705882352941,verano 1999,24
413,Morelia,2.0,3.0,5.0,1.0,3.0,5.0,8.0,8.0,3.0,19.0,0.42105263157894735,0.42105263157894735,0.15789473684210525,verano 1999,24
414,Necaxa,4.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,7.0,19.0,0.3157894736842105,0.3157894736842105,0.3684210526315789,verano 1999,24
415,Pachuca,4.0,3.0,2.0,2.0,3.0,3.0,6.0,5.0,6.0,17.0,0.35294117647058826,0.29411764705882354,0.35294117647058826,verano 1999,24
416,Puebla,1.0,3.0,4.0,3.0,6.0,0.0,0.0,10.0,4.0,14.0,0.0,0.7142857142857143,0.2857142857142857,verano 1999,24
417,Pumas,2.0,3.0,4.0,1.0,4.0,3.0,6.0,8.0,3.0,17.0,0.35294117647058826,0.47058823529411764,0.17647058823529413,verano 1999,24
418,Santos,2.0,8.0,2.0,1.0,7.0,3.0,11.0,9.0,3.0,23.0,0.4782608695652174,0.391304347826087,0.13043478260869565,verano 1999,24
419,Tigres,1.0,6.0,2.0,1.0,6.0,1.0,7.0,8.0,2.0,17.0,0.4117647058823529,0.47058823529411764,0.11764705882352941,verano 1999,24
420,Toluca,1.0,10.0,1.0,5.0,2.0,4.0,14.0,3.0,6.0,23.0,0.6086956521739131,0.13043478260869565,0.2608695652173913,verano 1999,24
421,Toros Neza,3.0,2.0,3.0,2.0,5.0,2.0,4.0,8.0,5.0,17.0,0.23529411764705882,0.47058823529411764,0.29411764705882354,verano 1999,24
422,America,1.0,6.0,5.0,5.0,1.0,3.0,9.0,6.0,6.0,21.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,invierno 1999,25
423,Atlante,3.0,2.0,4.0,4.0,3.0,1.0,3.0,7.0,7.0,17.0,0.17647058823529413,0.4117647058823529,0.4117647058823529,invierno 1999,25
424,Atlas,4.0,6.0,1.0,2.0,1.0,7.0,13.0,2.0,6.0,21.0,0.6190476190476191,0.09523809523809523,0.2857142857142857,invierno 1999,25
425,Celaya,3.0,3.0,3.0,1.0,5.0,2.0,5.0,8.0,4.0,17.0,0.29411764705882354,0.47058823529411764,0.23529411764705882,invierno 1999,25
426,Chivas,3.0,5.0,2.0,2.0,4.0,3.0,8.0,6.0,5.0,19.0,0.42105263157894735,0.3157894736842105,0.2631578947368421,invierno 1999,25
427,Cruz Azul,6.0,3.0,2.0,2.0,3.0,7.0,10.0,5.0,8.0,23.0,0.43478260869565216,0.21739130434782608,0.34782608695652173,invierno 1999,25
428,Estudiantes,1.0,4.0,4.0,2.0,5.0,3.0,7.0,9.0,3.0,19.0,0.3684210526315789,0.47368421052631576,0.15789473684210525,invierno 1999,25
429,Leon,2.0,4.0,3.0,1.0,6.0,1.0,5.0,9.0,3.0,17.0,0.29411764705882354,0.5294117647058824,0.17647058823529413,invierno 1999,25
430,Monterrey,0.0,5.0,3.0,2.0,6.0,1.0,6.0,9.0,0.0,15.0,0.4,0.6,0.0,invierno 1999,25
431,Morelia,2.0,4.0,3.0,2.0,5.0,3.0,7.0,8.0,4.0,19.0,0.3684210526315789,0.42105263157894735,0.21052631578947367,invierno 1999,25
432,Necaxa,1.0,6.0,2.0,2.0,5.0,3.0,9.0,7.0,3.0,19.0,0.47368421052631576,0.3684210526315789,0.15789473684210525,invierno 1999,25
433,Pachuca,2.0,9.0,1.0,2.0,8.0,3.0,12.0,9.0,4.0,25.0,0.48,0.36,0.16,invierno 1999,25
434,Puebla,3.0,3.0,3.0,2.0,4.0,2.0,5.0,7.0,5.0,17.0,0.29411764705882354,0.4117647058823529,0.29411764705882354,invierno 1999,25
435,Pumas,0.0,3.0,4.0,3.0,4.0,3.0,6.0,8.0,0.0,14.0,0.42857142857142855,0.5714285714285714,0.0,invierno 1999,25
436,Santos,1.0,2.0,5.0,4.0,2.0,3.0,5.0,7.0,5.0,17.0,0.29411764705882354,0.4117647058823529,0.29411764705882354,invierno 1999,25
437,Tigres,4.0,4.0,1.0,3.0,4.0,1.0,5.0,5.0,7.0,17.0,0.29411764705882354,0.29411764705882354,0.4117647058823529,invierno 1999,25
438,Toluca,3.0,5.0,1.0,3.0,3.0,4.0,9.0,4.0,6.0,19.0,0.47368421052631576,0.21052631578947367,0.3157894736842105,invierno 1999,25
439,Toros Neza,3.0,2.0,4.0,0.0,7.0,1.0,3.0,11.0,0.0,14.0,0.21428571428571427,0.7857142857142857,0.0,invierno 1999,25
440,America,2.0,3.0,4.0,2.0,2.0,5.0,8.0,6.0,4.0,18.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,invierno 2000,26
441,Atlante,4.0,2.0,3.0,3.0,3.0,1.0,3.0,6.0,7.0,16.0,0.1875,0.375,0.4375,invierno 2000,26
442,Atlas,5.0,3.0,1.0,3.0,5.0,3.0,6.0,6.0,8.0,20.0,0.3,0.3,0.4,invierno 2000,26
443,Celaya,4.0,2.0,3.0,0.0,6.0,1.0,3.0,9.0,0.0,12.0,0.25,0.75,0.0,invierno 2000,26
444,Chivas,2.0,0.0,5.0,3.0,4.0,2.0,0.0,9.0,5.0,14.0,0.0,0.6428571428571429,0.35714285714285715,invierno 2000,26
445,Cruz Azul,0.0,7.0,1.0,2.0,4.0,4.0,11.0,5.0,0.0,16.0,0.6875,0.3125,0.0,invierno 2000,26
446,Estudiantes,2.0,5.0,2.0,2.0,3.0,2.0,7.0,5.0,4.0,16.0,0.4375,0.3125,0.25,invierno 2000,26
447,Irapuato,2.0,5.0,2.0,4.0,3.0,2.0,7.0,5.0,6.0,18.0,0.3888888888888889,0.2777777777777778,0.3333333333333333,invierno 2000,26
448,Leon,4.0,3.0,1.0,2.0,5.0,1.0,4.0,6.0,6.0,16.0,0.25,0.375,0.375,invierno 2000,26
449,Monterrey,3.0,3.0,2.0,2.0,5.0,1.0,4.0,7.0,5.0,16.0,0.25,0.4375,0.3125,invierno 2000,26
450,Morelia,3.0,9.0,0.0,4.0,6.0,2.0,11.0,0.0,7.0,18.0,0.6111111111111112,0.0,0.3888888888888889,invierno 2000,26
451,Necaxa,4.0,1.0,4.0,1.0,2.0,6.0,7.0,6.0,5.0,18.0,0.3888888888888889,0.3333333333333333,0.2777777777777778,invierno 2000,26
452,Pachuca,0.0,6.0,3.0,4.0,3.0,2.0,8.0,6.0,0.0,14.0,0.5714285714285714,0.42857142857142855,0.0,invierno 2000,26
453,Puebla,1.0,4.0,3.0,3.0,5.0,0.0,0.0,8.0,4.0,12.0,0.0,0.6666666666666666,0.3333333333333333,invierno 2000,26
454,Pumas,3.0,3.0,2.0,1.0,5.0,2.0,5.0,7.0,4.0,16.0,0.3125,0.4375,0.25,invierno 2000,26
455,Santos,1.0,6.0,3.0,6.0,3.0,1.0,7.0,6.0,7.0,20.0,0.35,0.3,0.35,invierno 2000,26
456,Tigres,3.0,4.0,1.0,3.0,3.0,2.0,6.0,4.0,6.0,16.0,0.375,0.25,0.375,invierno 2000,26
457,Toluca,3.0,6.0,2.0,1.0,5.0,5.0,11.0,7.0,4.0,22.0,0.5,0.3181818181818182,0.18181818181818182,invierno 2000,26
458,America,4.0,6.0,0.0,6.0,2.0,2.0,8.0,0.0,10.0,18.0,0.4444444444444444,0.0,0.5555555555555556,verano 2001,27
459,Atlante,1.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,4.0,16.0,0.375,0.375,0.25,verano 2001,27
460,Atlas,4.0,3.0,3.0,1.0,4.0,3.0,6.0,7.0,5.0,18.0,0.3333333333333333,0.3888888888888889,0.2777777777777778,verano 2001,27
461,Celaya,1.0,4.0,2.0,2.0,7.0,0.0,0.0,9.0,3.0,12.0,0.0,0.75,0.25,verano 2001,27
462,Chivas,3.0,3.0,3.0,4.0,1.0,2.0,5.0,4.0,7.0,16.0,0.3125,0.25,0.4375,verano 2001,27
463,Cruz Azul,1.0,5.0,3.0,2.0,4.0,1.0,6.0,7.0,3.0,16.0,0.375,0.4375,0.1875,verano 2001,27
464,Estudiantes,2.0,4.0,3.0,4.0,5.0,2.0,6.0,8.0,6.0,20.0,0.3,0.4,0.3,verano 2001,27
465,Irapuato,3.0,3.0,2.0,1.0,7.0,0.0,0.0,9.0,4.0,13.0,0.0,0.6923076923076923,0.3076923076923077,verano 2001,27
466,Leon,5.0,4.0,1.0,1.0,5.0,2.0,6.0,6.0,6.0,18.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,verano 2001,27
467,Monterrey,4.0,5.0,0.0,3.0,4.0,2.0,7.0,0.0,7.0,14.0,0.5,0.0,0.5,verano 2001,27
468,Morelia,2.0,5.0,1.0,4.0,5.0,1.0,6.0,6.0,6.0,18.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,verano 2001,27
469,Necaxa,1.0,2.0,5.0,2.0,3.0,3.0,5.0,8.0,3.0,16.0,0.3125,0.5,0.1875,verano 2001,27
470,Pachuca,3.0,6.0,3.0,4.0,4.0,2.0,8.0,7.0,7.0,22.0,0.36363636363636365,0.3181818181818182,0.3181818181818182,verano 2001,27
471,Puebla,6.0,4.0,1.0,2.0,4.0,5.0,9.0,5.0,8.0,22.0,0.4090909090909091,0.22727272727272727,0.36363636363636365,verano 2001,27
472,Pumas,4.0,3.0,1.0,2.0,4.0,2.0,5.0,5.0,6.0,16.0,0.3125,0.3125,0.375,verano 2001,27
473,Santos,1.0,8.0,1.0,2.0,6.0,4.0,12.0,7.0,3.0,22.0,0.5454545454545454,0.3181818181818182,0.13636363636363635,verano 2001,27
474,Tigres,3.0,5.0,1.0,4.0,4.0,1.0,6.0,5.0,7.0,18.0,0.3333333333333333,0.2777777777777778,0.3888888888888889,verano 2001,27
475,Toluca,3.0,2.0,3.0,4.0,3.0,1.0,3.0,6.0,7.0,16.0,0.1875,0.375,0.4375,verano 2001,27
476,America,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,18.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,invierno 2001,28
477,Atlante,3.0,5.0,1.0,5.0,4.0,2.0,7.0,5.0,8.0,20.0,0.35,0.25,0.4,invierno 2001,28
478,Atlas,2.0,3.0,4.0,1.0,5.0,3.0,6.0,9.0,3.0,18.0,0.3333333333333333,0.5,0.16666666666666666,invierno 2001,28
479,Celaya,1.0,3.0,4.0,3.0,5.0,2.0,5.0,9.0,4.0,18.0,0.2777777777777778,0.5,0.2222222222222222,invierno 2001,28
480,Chivas,6.0,2.0,2.0,3.0,3.0,4.0,6.0,5.0,9.0,20.0,0.3,0.25,0.45,invierno 2001,28
481,Cruz Azul,3.0,6.0,2.0,3.0,4.0,4.0,10.0,6.0,6.0,22.0,0.45454545454545453,0.2727272727272727,0.2727272727272727,invierno 2001,28
482,Estudiantes,3.0,2.0,3.0,4.0,4.0,2.0,4.0,7.0,7.0,18.0,0.2222222222222222,0.3888888888888889,0.3888888888888889,invierno 2001,28
483,Irapuato,3.0,3.0,4.0,4.0,3.0,1.0,4.0,7.0,7.0,18.0,0.2222222222222222,0.3888888888888889,0.3888888888888889,invierno 2001,28
484,La Piedad,4.0,4.0,2.0,3.0,5.0,0.0,0.0,7.0,7.0,14.0,0.0,0.5,0.5,invierno 2001,28
485,Leon,4.0,3.0,1.0,3.0,6.0,1.0,4.0,7.0,7.0,18.0,0.2222222222222222,0.3888888888888889,0.3888888888888889,invierno 2001,28
486,Monterrey,5.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,invierno 2001,28
487,Morelia,2.0,4.0,3.0,3.0,5.0,1.0,5.0,8.0,5.0,18.0,0.2777777777777778,0.4444444444444444,0.2777777777777778,invierno 2001,28
488,Necaxa,3.0,5.0,2.0,6.0,2.0,2.0,7.0,4.0,9.0,20.0,0.35,0.2,0.45,invierno 2001,28
489,Pachuca,3.0,8.0,2.0,4.0,3.0,4.0,12.0,5.0,7.0,24.0,0.5,0.20833333333333334,0.2916666666666667,invierno 2001,28
490,Puebla,7.0,3.0,0.0,1.0,5.0,2.0,5.0,0.0,8.0,13.0,0.38461538461538464,0.0,0.6153846153846154,invierno 2001,28
491,Pumas,5.0,3.0,2.0,3.0,5.0,0.0,0.0,7.0,8.0,15.0,0.0,0.4666666666666667,0.5333333333333333,invierno 2001,28
492,Santos,2.0,5.0,3.0,2.0,6.0,2.0,7.0,9.0,4.0,20.0,0.35,0.45,0.2,invierno 2001,28
493,Tigres,2.0,10.0,0.0,3.0,6.0,3.0,13.0,0.0,5.0,18.0,0.7222222222222222,0.0,0.2777777777777778,invierno 2001,28
494,Toluca,3.0,6.0,1.0,7.0,2.0,3.0,9.0,3.0,10.0,22.0,0.4090909090909091,0.13636363636363635,0.45454545454545453,invierno 2001,28
495,America,5.0,4.0,3.0,2.0,3.0,7.0,11.0,6.0,7.0,24.0,0.4583333333333333,0.25,0.2916666666666667,verano 2002,29
496,Atlante,4.0,3.0,3.0,1.0,5.0,2.0,5.0,8.0,5.0,18.0,0.2777777777777778,0.4444444444444444,0.2777777777777778,verano 2002,29
497,Atlas,3.0,6.0,1.0,3.0,4.0,3.0,9.0,5.0,6.0,20.0,0.45,0.25,0.3,verano 2002,29
498,Celaya,3.0,3.0,4.0,2.0,4.0,2.0,5.0,8.0,5.0,18.0,0.2777777777777778,0.4444444444444444,0.2777777777777778,verano 2002,29
499,Chivas,2.0,3.0,4.0,5.0,2.0,2.0,5.0,6.0,7.0,18.0,0.2777777777777778,0.3333333333333333,0.3888888888888889,verano 2002,29
500,Cruz Azul,1.0,6.0,3.0,5.0,4.0,1.0,7.0,7.0,6.0,20.0,0.35,0.35,0.3,verano 2002,29
501,Estudiantes,4.0,2.0,4.0,4.0,4.0,0.0,0.0,8.0,8.0,16.0,0.0,0.5,0.5,verano 2002,29
502,La Piedad,1.0,6.0,2.0,0.0,5.0,6.0,12.0,7.0,0.0,19.0,0.631578947368421,0.3684210526315789,0.0,verano 2002,29
503,Leon,3.0,2.0,5.0,1.0,7.0,0.0,0.0,12.0,4.0,16.0,0.0,0.75,0.25,verano 2002,29
504,Monterrey,4.0,3.0,2.0,1.0,6.0,2.0,5.0,8.0,5.0,18.0,0.2777777777777778,0.4444444444444444,0.2777777777777778,verano 2002,29
505,Morelia,3.0,5.0,3.0,2.0,4.0,5.0,10.0,7.0,5.0,22.0,0.45454545454545453,0.3181818181818182,0.22727272727272727,verano 2002,29
506,Necaxa,1.0,8.0,3.0,6.0,3.0,3.0,11.0,6.0,7.0,24.0,0.4583333333333333,0.25,0.2916666666666667,verano 2002,29
507,Pachuca,2.0,4.0,2.0,2.0,6.0,2.0,6.0,8.0,4.0,18.0,0.3333333333333333,0.4444444444444444,0.2222222222222222,verano 2002,29
508,Puebla,3.0,0.0,5.0,2.0,6.0,2.0,0.0,11.0,5.0,16.0,0.0,0.6875,0.3125,verano 2002,29
509,Pumas,3.0,5.0,2.0,3.0,3.0,6.0,11.0,5.0,6.0,22.0,0.5,0.22727272727272727,0.2727272727272727,verano 2002,29
510,Santos,3.0,8.0,1.0,4.0,6.0,2.0,10.0,7.0,7.0,24.0,0.4166666666666667,0.2916666666666667,0.2916666666666667,verano 2002,29
511,Tigres,5.0,4.0,1.0,3.0,4.0,3.0,7.0,5.0,8.0,20.0,0.35,0.25,0.4,verano 2002,29
512,Toluca,2.0,6.0,3.0,3.0,2.0,4.0,10.0,5.0,5.0,20.0,0.5,0.25,0.25,verano 2002,29
513,Veracruz,0.0,5.0,3.0,3.0,5.0,2.0,7.0,8.0,0.0,15.0,0.4666666666666667,0.5333333333333333,0.0,verano 2002,29
514,America,2.0,6.0,2.0,3.0,1.0,7.0,13.0,3.0,5.0,21.0,0.6190476190476191,0.14285714285714285,0.23809523809523808,apertura 2002,30
515,Atlante,2.0,6.0,2.0,5.0,4.0,0.0,0.0,6.0,7.0,13.0,0.0,0.46153846153846156,0.5384615384615384,apertura 2002,30
516,Atlas,0.0,5.0,4.0,1.0,7.0,2.0,7.0,11.0,0.0,18.0,0.3888888888888889,0.6111111111111112,0.0,apertura 2002,30
517,Celaya,4.0,3.0,3.0,2.0,5.0,2.0,5.0,8.0,6.0,19.0,0.2631578947368421,0.42105263157894735,0.3157894736842105,apertura 2002,30
518,Chiapas FC,4.0,4.0,2.0,2.0,5.0,2.0,6.0,7.0,6.0,19.0,0.3157894736842105,0.3684210526315789,0.3157894736842105,apertura 2002,30
519,Chivas,4.0,5.0,2.0,5.0,3.0,2.0,7.0,5.0,9.0,21.0,0.3333333333333333,0.23809523809523808,0.42857142857142855,apertura 2002,30
